#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_aderics_repose_adj;Aderics Reposean;;Aderic's Reposer;;;;;;;;;;;x
b_aderics_repose_2;Aderic's Repose;Aderic's Repose;Aderic's Repose;;Aderic's Repose;;;;;;;;;x
b_aderics_repose_2_adj;Aderics Reposean;;Aderic's Reposer;;;;;;;;;;;x
b_aderics_repose_3;Aderic's Repose;Aderic's Repose;Aderic's Repose;;Aderic's Repose;;;;;;;;;x
b_aderics_repose_3_adj;Aderics Reposean;;Aderic's Reposer;;;;;;;;;;;x
b_aderics_repose_4;Aderic's Repose;Aderic's Repose;Aderic's Repose;;Aderic's Repose;;;;;;;;;x
b_aderics_repose_4_adj;Aderics Reposean;;Aderic's Reposer;;;;;;;;;;;x
b_aderics_repose_5;Aderic's Repose;Aderic's Repose;Aderic's Repose;;Aderic's Repose;;;;;;;;;x
b_aderics_repose_5_adj;Aderics Reposean;;Aderic's Reposer;;;;;;;;;;;x
b_aderics_repose_6;Aderic's Repose;Aderic's Repose;Aderic's Repose;;Aderic's Repose;;;;;;;;;x
b_aderics_repose_6_adj;Aderics Reposean;;Aderic's Reposer;;;;;;;;;;;x
b_aderics_repose_7;Aderic's Repose;Aderic's Repose;Aderic's Repose;;Aderic's Repose;;;;;;;;;x
b_aderics_repose_7_adj;Aderics Reposean;;Aderic's Reposer;;;;;;;;;;;x
b_aerie_peak;Aerie Peak;Aerie Peak;Aerie Peak;;Aerie Peak;;;;;;;;;x
b_aerie_peak_adj;Aerie Peakian;;Aerie Peaker;;;;;;;;;;;x
b_aerie_peak_2;Aerie Peak;Aerie Peak;Aerie Peak;;Aerie Peak;;;;;;;;;x
b_aerie_peak_2_adj;Aerie Peakian;;Aerie Peaker;;;;;;;;;;;x
b_aerie_peak_3;Aerie Peak;Aerie Peak;Aerie Peak;;Aerie Peak;;;;;;;;;x
b_aerie_peak_3_adj;Aerie Peakian;;Aerie Peaker;;;;;;;;;;;x
b_aerie_peak_4;Aerie Peak;Aerie Peak;Aerie Peak;;Aerie Peak;;;;;;;;;x
b_aerie_peak_4_adj;Aerie Peakian;;Aerie Peaker;;;;;;;;;;;x
b_aerie_peak_5;Aerie Peak;Aerie Peak;Aerie Peak;;Aerie Peak;;;;;;;;;x
b_aerie_peak_5_adj;Aerie Peakian;;Aerie Peaker;;;;;;;;;;;x
b_aerie_peak_6;Aerie Peak;Aerie Peak;Aerie Peak;;Aerie Peak;;;;;;;;;x
b_aerie_peak_6_adj;Aerie Peakian;;Aerie Peaker;;;;;;;;;;;x
b_aerie_peak_7;Aerie Peak;Aerie Peak;Aerie Peak;;Aerie Peak;;;;;;;;;x
b_aerie_peak_7_adj;Aerie Peakian;;Aerie Peaker;;;;;;;;;;;x
b_agamand_mills;Agamand Mills;Agamand Mills;Agamand Mills;;Agamand Mills;;;;;;;;;x
b_agamand_mills_adj;Agamand Millsian;;Agamand Millser;;;;;;;;;;;x
b_agamand_mills_2;Agamand Mills;Agamand Mills;Agamand Mills;;Agamand Mills;;;;;;;;;x
b_agamand_mills_2_adj;Agamand Millsian;;Agamand Millser;;;;;;;;;;;x
b_agamand_mills_3;Agamand Mills;Agamand Mills;Agamand Mills;;Agamand Mills;;;;;;;;;x
b_agamand_mills_3_adj;Agamand Millsian;;Agamand Millser;;;;;;;;;;;x
b_agamand_mills_4;Agamand Mills;Agamand Mills;Agamand Mills;;Agamand Mills;;;;;;;;;x
b_agamand_mills_4_adj;Agamand Millsian;;Agamand Millser;;;;;;;;;;;x
b_agamand_mills_5;Agamand Mills;Agamand Mills;Agamand Mills;;Agamand Mills;;;;;;;;;x
b_agamand_mills_5_adj;Agamand Millsian;;Agamand Millser;;;;;;;;;;;x
b_agamand_mills_6;Agamand Mills;Agamand Mills;Agamand Mills;;Agamand Mills;;;;;;;;;x
b_agamand_mills_6_adj;Agamand Millsian;;Agamand Millser;;;;;;;;;;;x
b_agamand_mills_7;Agamand Mills;Agamand Mills;Agamand Mills;;Agamand Mills;;;;;;;;;x
b_agamand_mills_7_adj;Agamand Millsian;;Agamand Millser;;;;;;;;;;;x
b_agmonds_end;Agmond's End;Agmond's End;Agmond's End;;Agmond's End;;;;;;;;;x
b_agmonds_end_adj;Agmonds Endian;;Agmond's Ender;;;;;;;;;;;x
b_agmonds_end_2;Agmond's End;Agmond's End;Agmond's End;;Agmond's End;;;;;;;;;x
b_agmonds_end_2_adj;Agmonds Endian;;Agmond's Ender;;;;;;;;;;;x
b_agmonds_end_3;Agmond's End;Agmond's End;Agmond's End;;Agmond's End;;;;;;;;;x
b_agmonds_end_3_adj;Agmonds Endian;;Agmond's Ender;;;;;;;;;;;x
b_agmonds_end_4;Agmond's End;Agmond's End;Agmond's End;;Agmond's End;;;;;;;;;x
b_agmonds_end_4_adj;Agmonds Endian;;Agmond's Ender;;;;;;;;;;;x
b_agmonds_end_5;Agmond's End;Agmond's End;Agmond's End;;Agmond's End;;;;;;;;;x
b_agmonds_end_5_adj;Agmonds Endian;;Agmond's Ender;;;;;;;;;;;x
b_agmonds_end_6;Agmond's End;Agmond's End;Agmond's End;;Agmond's End;;;;;;;;;x
b_agmonds_end_6_adj;Agmonds Endian;;Agmond's Ender;;;;;;;;;;;x
b_agmonds_end_7;Agmond's End;Agmond's End;Agmond's End;;Agmond's End;;;;;;;;;x
b_agmonds_end_7_adj;Agmonds Endian;;Agmond's Ender;;;;;;;;;;;x
b_agolwatha;Agol'watha;Agol'watha;Agol'watha;;Agol'watha;;;;;;;;;x
b_agolwatha_adj;Agol'wathan;;agol'wather;;;;;;;;;;;x
b_agolwatha_2;Agol'watha;Agol'watha;Agol'watha;;Agol'watha;;;;;;;;;x
b_agolwatha_2_adj;Agol'wathan;;agol'wather;;;;;;;;;;;x
b_agolwatha_3;Agol'watha;Agol'watha;Agol'watha;;Agol'watha;;;;;;;;;x
b_agolwatha_3_adj;Agol'wathan;;agol'wather;;;;;;;;;;;x
b_agolwatha_4;Agol'watha;Agol'watha;Agol'watha;;Agol'watha;;;;;;;;;x
b_agolwatha_4_adj;Agol'wathan;;agol'wather;;;;;;;;;;;x
b_agolwatha_5;Agol'watha;Agol'watha;Agol'watha;;Agol'watha;;;;;;;;;x
b_agolwatha_5_adj;Agol'wathan;;agol'wather;;;;;;;;;;;x
b_agolwatha_6;Agol'watha;Agol'watha;Agol'watha;;Agol'watha;;;;;;;;;x
b_agolwatha_6_adj;Agol'wathan;;agol'wather;;;;;;;;;;;x
b_agolwatha_7;Agol'watha;Agol'watha;Agol'watha;;Agol'watha;;;;;;;;;x
b_agolwatha_7_adj;Agol'wathan;;agol'wather;;;;;;;;;;;x
b_alexton_farmlands;Alexton Farmlands;Alexton Farmlands;Alexton Farmlands;;Alexton Farmlands;;;;;;;;;x
b_alexton_farmlands_adj;Alexton Farmlandsian;;Alexton Farmlandser;;;;;;;;;;;x
b_alexton_farmlands_2;Alexton Farmlands;Alexton Farmlands;Alexton Farmlands;;Alexton Farmlands;;;;;;;;;x
b_alexton_farmlands_2_adj;Alexton Farmlandsian;;Alexton Farmlandser;;;;;;;;;;;x
b_alexton_farmlands_3;Alexton Farmlands;Alexton Farmlands;Alexton Farmlands;;Alexton Farmlands;;;;;;;;;x
b_alexton_farmlands_3_adj;Alexton Farmlandsian;;Alexton Farmlandser;;;;;;;;;;;x
b_alexton_farmlands_4;Alexton Farmlands;Alexton Farmlands;Alexton Farmlands;;Alexton Farmlands;;;;;;;;;x
b_alexton_farmlands_4_adj;Alexton Farmlandsian;;Alexton Farmlandser;;;;;;;;;;;x
b_alexton_farmlands_5;Alexton Farmlands;Alexton Farmlands;Alexton Farmlands;;Alexton Farmlands;;;;;;;;;x
b_alexton_farmlands_5_adj;Alexton Farmlandsian;;Alexton Farmlandser;;;;;;;;;;;x
b_alexton_farmlands_6;Alexton Farmlands;Alexton Farmlands;Alexton Farmlands;;Alexton Farmlands;;;;;;;;;x
b_alexton_farmlands_6_adj;Alexton Farmlandsian;;Alexton Farmlandser;;;;;;;;;;;x
b_alexton_farmlands_7;Alexton Farmlands;Alexton Farmlands;Alexton Farmlands;;Alexton Farmlands;;;;;;;;;x
b_alexton_farmlands_7_adj;Alexton Farmlandsian;;Alexton Farmlandser;;;;;;;;;;;x
b_algaz_mountains;Algaz Mountains;Algaz Mountains;Algaz Mountains;;Algaz Mountains;;;;;;;;;x
b_algaz_mountains_adj;Algaz Mountainsian;;Algaz Mountainser;;;;;;;;;;;x
b_algaz_mountains_2;Algaz Mountains;Algaz Mountains;Algaz Mountains;;Algaz Mountains;;;;;;;;;x
b_algaz_mountains_2_adj;Algaz Mountainsian;;Algaz Mountainser;;;;;;;;;;;x
b_algaz_mountains_3;Algaz Mountains;Algaz Mountains;Algaz Mountains;;Algaz Mountains;;;;;;;;;x
b_algaz_mountains_3_adj;Algaz Mountainsian;;Algaz Mountainser;;;;;;;;;;;x
b_algaz_mountains_4;Algaz Mountains;Algaz Mountains;Algaz Mountains;;Algaz Mountains;;;;;;;;;x
b_algaz_mountains_4_adj;Algaz Mountainsian;;Algaz Mountainser;;;;;;;;;;;x
b_algaz_mountains_5;Algaz Mountains;Algaz Mountains;Algaz Mountains;;Algaz Mountains;;;;;;;;;x
b_algaz_mountains_5_adj;Algaz Mountainsian;;Algaz Mountainser;;;;;;;;;;;x
b_algaz_mountains_6;Algaz Mountains;Algaz Mountains;Algaz Mountains;;Algaz Mountains;;;;;;;;;x
b_algaz_mountains_6_adj;Algaz Mountainsian;;Algaz Mountainser;;;;;;;;;;;x
b_algaz_mountains_7;Algaz Mountains;Algaz Mountains;Algaz Mountains;;Algaz Mountains;;;;;;;;;x
b_algaz_mountains_7_adj;Algaz Mountainsian;;Algaz Mountainser;;;;;;;;;;;x
b_algaz_station;Algaz Station;Algaz Station;Algaz Station;;Algaz Station;;;;;;;;;x
b_algaz_station_adj;Algaz Stationian;;Algaz Stationer;;;;;;;;;;;x
b_algaz_station_2;Algaz Station;Algaz Station;Algaz Station;;Algaz Station;;;;;;;;;x
b_algaz_station_2_adj;Algaz Stationian;;Algaz Stationer;;;;;;;;;;;x
b_algaz_station_3;Algaz Station;Algaz Station;Algaz Station;;Algaz Station;;;;;;;;;x
b_algaz_station_3_adj;Algaz Stationian;;Algaz Stationer;;;;;;;;;;;x
b_algaz_station_4;Algaz Station;Algaz Station;Algaz Station;;Algaz Station;;;;;;;;;x
b_algaz_station_4_adj;Algaz Stationian;;Algaz Stationer;;;;;;;;;;;x
b_algaz_station_5;Algaz Station;Algaz Station;Algaz Station;;Algaz Station;;;;;;;;;x
b_algaz_station_5_adj;Algaz Stationian;;Algaz Stationer;;;;;;;;;;;x
b_algaz_station_6;Algaz Station;Algaz Station;Algaz Station;;Algaz Station;;;;;;;;;x
b_algaz_station_6_adj;Algaz Stationian;;Algaz Stationer;;;;;;;;;;;x
b_algaz_station_7;Algaz Station;Algaz Station;Algaz Station;;Algaz Station;;;;;;;;;x
b_algaz_station_7_adj;Algaz Stationian;;Algaz Stationer;;;;;;;;;;;x
b_altar_of_storms;Altar of Storms;Altar of Storms;Altar of Storms;;Altar of Storms;;;;;;;;;x
b_altar_of_storms_adj;Altar of Stormsian;;Altar of Stormser;;;;;;;;;;;x
b_altar_of_storms_10;Altar of Storms;Altar of Storms;Altar of Storms;;Altar of Storms;;;;;;;;;x
b_altar_of_storms_10_adj;Altar of Stormsian;;Altar of Stormser;;;;;;;;;;;x
b_altar_of_storms_11;Altar of Storms;Altar of Storms;Altar of Storms;;Altar of Storms;;;;;;;;;x
b_altar_of_storms_11_adj;Altar of Stormsian;;Altar of Stormser;;;;;;;;;;;x
b_altar_of_storms_12;Altar of Storms;Altar of Storms;Altar of Storms;;Altar of Storms;;;;;;;;;x
b_altar_of_storms_12_adj;Altar of Stormsian;;Altar of Stormser;;;;;;;;;;;x
b_altar_of_storms_13;Altar of Storms;Altar of Storms;Altar of Storms;;Altar of Storms;;;;;;;;;x
b_altar_of_storms_13_adj;Altar of Stormsian;;Altar of Stormser;;;;;;;;;;;x
b_altar_of_storms_14;Altar of Storms;Altar of Storms;Altar of Storms;;Altar of Storms;;;;;;;;;x
b_altar_of_storms_14_adj;Altar of Stormsian;;Altar of Stormser;;;;;;;;;;;x
b_altar_of_storms_2;Altar of Storms;Altar of Storms;Altar of Storms;;Altar of Storms;;;;;;;;;x
b_altar_of_storms_2_adj;Altar of Stormsian;;Altar of Stormser;;;;;;;;;;;x
b_altar_of_storms_3;Altar of Storms;Altar of Storms;Altar of Storms;;Altar of Storms;;;;;;;;;x
b_altar_of_storms_3_adj;Altar of Stormsian;;Altar of Stormser;;;;;;;;;;;x
b_altar_of_storms_4;Altar of Storms;Altar of Storms;Altar of Storms;;Altar of Storms;;;;;;;;;x
b_altar_of_storms_4_adj;Altar of Stormsian;;Altar of Stormser;;;;;;;;;;;x
b_altar_of_storms_5;Altar of Storms;Altar of Storms;Altar of Storms;;Altar of Storms;;;;;;;;;x
b_altar_of_storms_5_adj;Altar of Stormsian;;Altar of Stormser;;;;;;;;;;;x
b_altar_of_storms_6;Altar of Storms;Altar of Storms;Altar of Storms;;Altar of Storms;;;;;;;;;x
b_altar_of_storms_6_adj;Altar of Stormsian;;Altar of Stormser;;;;;;;;;;;x
b_altar_of_storms_7;Altar of Storms;Altar of Storms;Altar of Storms;;Altar of Storms;;;;;;;;;x
b_altar_of_storms_7_adj;Altar of Stormsian;;Altar of Stormser;;;;;;;;;;;x
b_altar_of_storms_8;Altar of Storms;Altar of Storms;Altar of Storms;;Altar of Storms;;;;;;;;;x
b_altar_of_storms_8_adj;Altar of Stormsian;;Altar of Stormser;;;;;;;;;;;x
b_altar_of_storms_9;Altar of Storms;Altar of Storms;Altar of Storms;;Altar of Storms;;;;;;;;;x
b_altar_of_storms_9_adj;Altar of Stormsian;;Altar of Stormser;;;;;;;;;;;x
b_alterac_valley;Alterac Valley;Alterac Valley;Alterac Valley;;Alterac Valley;;;;;;;;;x
b_alterac_valley_adj;Alterac Valleian;;Alterac Valleer;;;;;;;;;;;x
b_alterac_valley_2;Alterac Valley;Alterac Valley;Alterac Valley;;Alterac Valley;;;;;;;;;x
b_alterac_valley_2_adj;Alterac Valleian;;Alterac Valleer;;;;;;;;;;;x
b_alterac_valley_3;Alterac Valley;Alterac Valley;Alterac Valley;;Alterac Valley;;;;;;;;;x
b_alterac_valley_3_adj;Alterac Valleian;;Alterac Valleer;;;;;;;;;;;x
b_alterac_valley_4;Alterac Valley;Alterac Valley;Alterac Valley;;Alterac Valley;;;;;;;;;x
b_alterac_valley_4_adj;Alterac Valleian;;Alterac Valleer;;;;;;;;;;;x
b_alterac_valley_5;Alterac Valley;Alterac Valley;Alterac Valley;;Alterac Valley;;;;;;;;;x
b_alterac_valley_5_adj;Alterac Valleian;;Alterac Valleer;;;;;;;;;;;x
b_alterac_valley_6;Alterac Valley;Alterac Valley;Alterac Valley;;Alterac Valley;;;;;;;;;x
b_alterac_valley_6_adj;Alterac Valleian;;Alterac Valleer;;;;;;;;;;;x
b_alterac_valley_7;Alterac Valley;Alterac Valley;Alterac Valley;;Alterac Valley;;;;;;;;;x
b_alterac_valley_7_adj;Alterac Valleian;;Alterac Valleer;;;;;;;;;;;x
b_althers_mill;Alther's Mill;Alther's Mill;Alther's Mill;;Alther's Mill;;;;;;;;;x
b_althers_mill_adj;Althers Millian;;Alther's Miller;;;;;;;;;;;x
b_althers_mill_2;Alther's Mill;Alther's Mill;Alther's Mill;;Alther's Mill;;;;;;;;;x
b_althers_mill_2_adj;Althers Millian;;Alther's Miller;;;;;;;;;;;x
b_althers_mill_3;Alther's Mill;Alther's Mill;Alther's Mill;;Alther's Mill;;;;;;;;;x
b_althers_mill_3_adj;Althers Millian;;Alther's Miller;;;;;;;;;;;x
b_althers_mill_4;Alther's Mill;Alther's Mill;Alther's Mill;;Alther's Mill;;;;;;;;;x
b_althers_mill_4_adj;Althers Millian;;Alther's Miller;;;;;;;;;;;x
b_althers_mill_5;Alther's Mill;Alther's Mill;Alther's Mill;;Alther's Mill;;;;;;;;;x
b_althers_mill_5_adj;Althers Millian;;Alther's Miller;;;;;;;;;;;x
b_althers_mill_6;Alther's Mill;Alther's Mill;Alther's Mill;;Alther's Mill;;;;;;;;;x
b_althers_mill_6_adj;Althers Millian;;Alther's Miller;;;;;;;;;;;x
b_althers_mill_7;Alther's Mill;Alther's Mill;Alther's Mill;;Alther's Mill;;;;;;;;;x
b_althers_mill_7_adj;Althers Millian;;Alther's Miller;;;;;;;;;;;x
b_ambermill;Ambermill;Ambermill;Ambermill;;Ambermill;;;;;;;;;x
b_ambermill_adj;Ambermillian;;ambermiller;;;;;;;;;;;x
b_ambermill_2;Ambermill;Ambermill;Ambermill;;Ambermill;;;;;;;;;x
b_ambermill_2_adj;Ambermillian;;ambermiller;;;;;;;;;;;x
b_ambermill_3;Ambermill;Ambermill;Ambermill;;Ambermill;;;;;;;;;x
b_ambermill_3_adj;Ambermillian;;ambermiller;;;;;;;;;;;x
b_ambermill_4;Ambermill;Ambermill;Ambermill;;Ambermill;;;;;;;;;x
b_ambermill_4_adj;Ambermillian;;ambermiller;;;;;;;;;;;x
b_ambermill_5;Ambermill;Ambermill;Ambermill;;Ambermill;;;;;;;;;x
b_ambermill_5_adj;Ambermillian;;ambermiller;;;;;;;;;;;x
b_ambermill_6;Ambermill;Ambermill;Ambermill;;Ambermill;;;;;;;;;x
b_ambermill_6_adj;Ambermillian;;ambermiller;;;;;;;;;;;x
b_ambermill_7;Ambermill;Ambermill;Ambermill;;Ambermill;;;;;;;;;x
b_ambermill_7_adj;Ambermillian;;ambermiller;;;;;;;;;;;x
b_amberstill;Amberstill;Amberstill;Amberstill;;Amberstill;;;;;;;;;x
b_amberstill_adj;Amberstillian;;amberstiller;;;;;;;;;;;x
b_amberstill_2;Amberstill;Amberstill;Amberstill;;Amberstill;;;;;;;;;x
b_amberstill_2_adj;Amberstillian;;amberstiller;;;;;;;;;;;x
b_amberstill_3;Amberstill;Amberstill;Amberstill;;Amberstill;;;;;;;;;x
b_amberstill_3_adj;Amberstillian;;amberstiller;;;;;;;;;;;x
b_amberstill_4;Amberstill;Amberstill;Amberstill;;Amberstill;;;;;;;;;x
b_amberstill_4_adj;Amberstillian;;amberstiller;;;;;;;;;;;x
b_amberstill_5;Amberstill;Amberstill;Amberstill;;Amberstill;;;;;;;;;x
b_amberstill_5_adj;Amberstillian;;amberstiller;;;;;;;;;;;x
b_amberstill_6;Amberstill;Amberstill;Amberstill;;Amberstill;;;;;;;;;x
b_amberstill_6_adj;Amberstillian;;amberstiller;;;;;;;;;;;x
b_amberstill_7;Amberstill;Amberstill;Amberstill;;Amberstill;;;;;;;;;x
b_amberstill_7_adj;Amberstillian;;amberstiller;;;;;;;;;;;x
b_andaroth;An'daroth;An'daroth;An'daroth;;An'daroth;;;;;;;;;x
b_andaroth_adj;An'darothian;;an'darother;;;;;;;;;;;x
b_andaroth_2;An'daroth;An'daroth;An'daroth;;An'daroth;;;;;;;;;x
b_andaroth_2_adj;An'darothian;;an'darother;;;;;;;;;;;x
b_andaroth_3;An'daroth;An'daroth;An'daroth;;An'daroth;;;;;;;;;x
b_andaroth_3_adj;An'darothian;;an'darother;;;;;;;;;;;x
b_andaroth_4;An'daroth;An'daroth;An'daroth;;An'daroth;;;;;;;;;x
b_andaroth_4_adj;An'darothian;;an'darother;;;;;;;;;;;x
b_andaroth_5;An'daroth;An'daroth;An'daroth;;An'daroth;;;;;;;;;x
b_andaroth_5_adj;An'darothian;;an'darother;;;;;;;;;;;x
b_andaroth_6;An'daroth;An'daroth;An'daroth;;An'daroth;;;;;;;;;x
b_andaroth_6_adj;An'darothian;;an'darother;;;;;;;;;;;x
b_andaroth_7;An'daroth;An'daroth;An'daroth;;An'daroth;;;;;;;;;x
b_andaroth_7_adj;An'darothian;;an'darother;;;;;;;;;;;x
b_andorhal;Andorhal;Andorhal;Andorhal;;Andorhal;;;;;;;;;x
b_andorhal_adj;Andorhalian;;andorhaler;;;;;;;;;;;x
b_andorhal_2;Andorhal;Andorhal;Andorhal;;Andorhal;;;;;;;;;x
b_andorhal_2_adj;Andorhalian;;andorhaler;;;;;;;;;;;x
b_andorhal_3;Andorhal;Andorhal;Andorhal;;Andorhal;;;;;;;;;x
b_andorhal_3_adj;Andorhalian;;andorhaler;;;;;;;;;;;x
b_andorhal_4;Andorhal;Andorhal;Andorhal;;Andorhal;;;;;;;;;x
b_andorhal_4_adj;Andorhalian;;andorhaler;;;;;;;;;;;x
b_andorhal_5;Andorhal;Andorhal;Andorhal;;Andorhal;;;;;;;;;x
b_andorhal_5_adj;Andorhalian;;andorhaler;;;;;;;;;;;x
b_andorhal_6;Andorhal;Andorhal;Andorhal;;Andorhal;;;;;;;;;x
b_andorhal_6_adj;Andorhalian;;andorhaler;;;;;;;;;;;x
b_andorhal_7;Andorhal;Andorhal;Andorhal;;Andorhal;;;;;;;;;x
b_andorhal_7_adj;Andorhalian;;andorhaler;;;;;;;;;;;x
b_angerfang_encampment;Angerfang Encampment;Angerfang Encampment;Angerfang Encampment;;Angerfang Encampment;;;;;;;;;x
b_angerfang_encampment_adj;Angerfang Encampmentian;;Angerfang Encampmenter;;;;;;;;;;;x
b_angerfang_encampment_2;Angerfang Encampment;Angerfang Encampment;Angerfang Encampment;;Angerfang Encampment;;;;;;;;;x
b_angerfang_encampment_2_adj;Angerfang Encampmentian;;Angerfang Encampmenter;;;;;;;;;;;x
b_angerfang_encampment_3;Angerfang Encampment;Angerfang Encampment;Angerfang Encampment;;Angerfang Encampment;;;;;;;;;x
b_angerfang_encampment_3_adj;Angerfang Encampmentian;;Angerfang Encampmenter;;;;;;;;;;;x
b_angerfang_encampment_4;Angerfang Encampment;Angerfang Encampment;Angerfang Encampment;;Angerfang Encampment;;;;;;;;;x
b_angerfang_encampment_4_adj;Angerfang Encampmentian;;Angerfang Encampmenter;;;;;;;;;;;x
b_angerfang_encampment_5;Angerfang Encampment;Angerfang Encampment;Angerfang Encampment;;Angerfang Encampment;;;;;;;;;x
b_angerfang_encampment_5_adj;Angerfang Encampmentian;;Angerfang Encampmenter;;;;;;;;;;;x
b_angerfang_encampment_6;Angerfang Encampment;Angerfang Encampment;Angerfang Encampment;;Angerfang Encampment;;;;;;;;;x
b_angerfang_encampment_6_adj;Angerfang Encampmentian;;Angerfang Encampmenter;;;;;;;;;;;x
b_angerfang_encampment_7;Angerfang Encampment;Angerfang Encampment;Angerfang Encampment;;Angerfang Encampment;;;;;;;;;x
b_angerfang_encampment_7_adj;Angerfang Encampmentian;;Angerfang Encampmenter;;;;;;;;;;;x
b_angor_fortress;Angor Fortress;Angor Fortress;Angor Fortress;;Angor Fortress;;;;;;;;;x
b_angor_fortress_adj;Angor Fortressian;;Angor Fortresser;;;;;;;;;;;x
b_angor_fortress_2;Angor Fortress;Angor Fortress;Angor Fortress;;Angor Fortress;;;;;;;;;x
b_angor_fortress_2_adj;Angor Fortressian;;Angor Fortresser;;;;;;;;;;;x
b_angor_fortress_3;Angor Fortress;Angor Fortress;Angor Fortress;;Angor Fortress;;;;;;;;;x
b_angor_fortress_3_adj;Angor Fortressian;;Angor Fortresser;;;;;;;;;;;x
b_angor_fortress_4;Angor Fortress;Angor Fortress;Angor Fortress;;Angor Fortress;;;;;;;;;x
b_angor_fortress_4_adj;Angor Fortressian;;Angor Fortresser;;;;;;;;;;;x
b_angor_fortress_5;Angor Fortress;Angor Fortress;Angor Fortress;;Angor Fortress;;;;;;;;;x
b_angor_fortress_5_adj;Angor Fortressian;;Angor Fortresser;;;;;;;;;;;x
b_angor_fortress_6;Angor Fortress;Angor Fortress;Angor Fortress;;Angor Fortress;;;;;;;;;x
b_angor_fortress_6_adj;Angor Fortressian;;Angor Fortresser;;;;;;;;;;;x
b_angor_fortress_7;Angor Fortress;Angor Fortress;Angor Fortress;;Angor Fortress;;;;;;;;;x
b_angor_fortress_7_adj;Angor Fortressian;;Angor Fortresser;;;;;;;;;;;x
b_anowyn;An'owyn;An'owyn;An'owyn;;An'owyn;;;;;;;;;x
b_anowyn_adj;An'owynian;;an'owyner;;;;;;;;;;;x
b_anowyn_2;An'owyn;An'owyn;An'owyn;;An'owyn;;;;;;;;;x
b_anowyn_2_adj;An'owynian;;an'owyner;;;;;;;;;;;x
b_anowyn_3;An'owyn;An'owyn;An'owyn;;An'owyn;;;;;;;;;x
b_anowyn_3_adj;An'owynian;;an'owyner;;;;;;;;;;;x
b_anowyn_4;An'owyn;An'owyn;An'owyn;;An'owyn;;;;;;;;;x
b_anowyn_4_adj;An'owynian;;an'owyner;;;;;;;;;;;x
b_anowyn_5;An'owyn;An'owyn;An'owyn;;An'owyn;;;;;;;;;x
b_anowyn_5_adj;An'owynian;;an'owyner;;;;;;;;;;;x
b_anowyn_6;An'owyn;An'owyn;An'owyn;;An'owyn;;;;;;;;;x
b_anowyn_6_adj;An'owynian;;an'owyner;;;;;;;;;;;x
b_anowyn_7;An'owyn;An'owyn;An'owyn;;An'owyn;;;;;;;;;x
b_anowyn_7_adj;An'owynian;;an'owyner;;;;;;;;;;;x
b_anvilmar;Anvilmar;Anvilmar;Anvilmar;;Anvilmar;;;;;;;;;x
b_anvilmar_adj;Anvilmarian;;anvilmarer;;;;;;;;;;;x
b_anvilmar_2;Anvilmar;Anvilmar;Anvilmar;;Anvilmar;;;;;;;;;x
