#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_chillwind_point;Chillwind Point;Chillwind Point;Chillwind Point;;Chillwind Point;;;;;;;;;x
c_chillwind_point_adj;Chillwind Pointian;;Chillwind Pointer;;;;;;;;;;;x
c_cold_hearth_manor;Cold Hearth Manor;Cold Hearth Manor;Cold Hearth Manor;;Cold Hearth Manor;;;;;;;;;x
c_cold_hearth_manor_adj;Cold Hearth Manorian;;Cold Hearth Manorer;;;;;;;;;;;x
c_coldridge_pass;Coldridge Pass;Coldridge Pass;Coldridge Pass;;Coldridge Pass;;;;;;;;;x
c_coldridge_pass_adj;Coldridge Pass;Coldridge Pass;Coldridge Pass;;Coldridge Pass;;;;;;;;;x
c_frostmane_caverns;Frostmane Caverns;Frostmane Caverns;Frostmane Caverns;;Frostmane Caverns;;;;;;;;;x
c_frostmane_caverns_adj;Frostmane Caverns;Frostmane Caverns;Frostmane Caverns;;Frostmane Caverns;;;;;;;;;x
c_coldridge_valley;Coldridge Valley;Coldridge Valley;Coldridge Valley;;Coldridge Valley;;;;;;;;;x
c_coldridge_valley_adj;Coldridge Valleian;;Coldridge Valleer;;;;;;;;;;;x
c_corins_crossing;Corin's Crossing;Corin's Crossing;Corin's Crossing;;Corin's Crossing;;;;;;;;;x
c_corins_crossing_adj;Corins Crossingian;;Corin's Crossinger;;;;;;;;;;;x
c_crestfall;Crestfall;Crestfall;Crestfall;;Crestfall;;;;;;;;;x
c_crestfall_adj;Crestfallian;;crestfaller;;;;;;;;;;;x
c_crown_guard_tower;Crown Guard Tower;Crown Guard Tower;Crown Guard Tower;;Crown Guard Tower;;;;;;;;;x
c_crown_guard_tower_adj;Crown Guard Towerian;;Crown Guard Towerer;;;;;;;;;;;x
c_crusader_outpost;Crusader Outpost;Crusader Outpost;Crusader Outpost;;Crusader Outpost;;;;;;;;;x
c_crusader_outpost_adj;Crusader Outpostian;;Crusader Outposter;;;;;;;;;;;x
c_crushridge_hold;Crushridge Hold;Crushridge Hold;Crushridge Hold;;Crushridge Hold;;;;;;;;;x
c_crushridge_hold_adj;Crushridge Holdian;;Crushridge Holder;;;;;;;;;;;x
c_elwynn_meadow;Elwynn Meadow;Elwynn Meadow;Elwynn Meadow;;Elwynn Meadow;;;;;;;;;x
c_elwynn_meadow_adj;Elwynn Meadow;Elwynn Meadow;Elwynn Meadow;;Elwynn Meadow;;;;;;;;;x
c_crystalvein;Crystalvein;Crystalvein;Crystalvein;;Crystalvein;;;;;;;;;x
c_crystalvein_adj;Crystalveinian;;crystalveiner;;;;;;;;;;;x
c_dabyries_farmlands;Dabyrie's Farmlands;Dabyrie's Farmlands;Dabyrie's Farmlands;;Dabyrie's Farmlands;;;;;;;;;x
c_dabyries_farmlands_adj;Dabyries Farmlandsian;;Dabyrie's Farmlandser;;;;;;;;;;;x
c_dagger_hills;Dagger Hills;Dagger Hills;Dagger Hills;;Dagger Hills;;;;;;;;;x
c_dagger_hills_adj;Dagger Hillsian;;Dagger Hillser;;;;;;;;;;;x
c_dalaran;Dalaran;Dalaran;Dalaran;;Dalaran;;;;;;;;;x
c_dalaran_adj;Dalaranian;;dalaraner;;;;;;;;;;;x
c_dalsons_tears;Dalson's Tears;Dalson's Tears;Dalson's Tears;;Dalson's Tears;;;;;;;;;x
c_dalsons_tears_adj;Dalsons Tearsian;;Dalson's Tearser;;;;;;;;;;;x
c_dandreds_fold;Dandred's Fold;Dandred's Fold;Dandred's Fold;;Dandred's Fold;;;;;;;;;x
c_dandreds_fold_adj;Dandreds Foldian;;Dandred's Folder;;;;;;;;;;;x
c_darkshire;Darkshire;Darkshire;Darkshire;;Darkshire;;;;;;;;;x
c_darkshire_adj;Darkshirean;;darkshirer;;;;;;;;;;;x
c_darrow_hill;Darrow Hill;Darrow Hill;Darrow Hill;;Darrow Hill;;;;;;;;;x
c_darrow_hill_adj;Darrow Hillian;;Darrow Hiller;;;;;;;;;;;x
c_darrowshire;Darrowshire;Darrowshire;Darrowshire;;Darrowshire;;;;;;;;;x
c_darrowshire_adj;Darrowshirean;;darrowshirer;;;;;;;;;;;x
c_dawning_wood;Dawning Wood;Dawning Wood;Dawning Wood;;Dawning Wood;;;;;;;;;x
c_dawning_wood_adj;Dawning Woodian;;Dawning Wooder;;;;;;;;;;;x
c_dawnstar_spire;Dawnstar Spire;Dawnstar Spire;Dawnstar Spire;;Dawnstar Spire;;;;;;;;;x
c_dawnstar_spire_adj;Dawnstar Spirean;;Dawnstar Spirer;;;;;;;;;;;x
c_dawnstar_village;Dawnstar Village;Dawnstar Village;Dawnstar Village;;Dawnstar Village;;;;;;;;;x
c_dawnstar_village_adj;Dawnstar Villagean;;Dawnstar Villager;;;;;;;;;;;x
c_deadmans_crossing;Deadman's Crossing;Deadman's Crossing;Deadman's Crossing;;Deadman's Crossing;;;;;;;;;x
c_deadmans_crossing_adj;Deadmans Crossingian;;Deadman's Crossinger;;;;;;;;;;;x
c_deadwind_pass;Deadwind Pass;Deadwind Pass;Deadwind Pass;;Deadwind Pass;;;;;;;;;x
c_deadwind_pass_adj;Deadwind Passian;;Deadwind Passer;;;;;;;;;;;x
c_deathknell;Deathknell;Deathknell;Deathknell;;Deathknell;;;;;;;;;x
c_deathknell_adj;Deathknellian;;deathkneller;;;;;;;;;;;x
c_deatholme;Deatholme;Deatholme;Deatholme;;Deatholme;;;;;;;;;x
c_deatholme_adj;Deatholmean;;deatholmer;;;;;;;;;;;x
c_deep_elm_mine;Deep Elm Mine;Deep Elm Mine;Deep Elm Mine;;Deep Elm Mine;;;;;;;;;x
c_deep_elm_mine_adj;Deep Elm Minean;;Deep Elm Miner;;;;;;;;;;;x
c_direforge_hill;Direforge Hill;Direforge Hill;Direforge Hill;;Direforge Hill;;;;;;;;;x
c_direforge_hill_adj;Direforge Hillian;;Direforge Hiller;;;;;;;;;;;x
c_flamestar_post;Flamestar Post;Flamestar Post;Flamestar Post;;Flamestar Post;;;;;;;;;x
c_flamestar_post_adj;Flamestar Post;Flamestar Post;Flamestar Post;;Flamestar Post;;;;;;;;;x
c_dragonmaw_gates;Dragonmaw Gates;Dragonmaw Gates;Dragonmaw Gates;;Dragonmaw Gates;;;;;;;;;x
c_dragonmaw_gates_adj;Dragonmaw Gatesian;;Dragonmaw Gateser;;;;;;;;;;;x
c_dreadmaul_hold;Dreadmaul Hold;Dreadmaul Hold;Dreadmaul Hold;;Dreadmaul Hold;;;;;;;;;x
c_dreadmaul_hold_adj;Dreadmaul Holdian;;Dreadmaul Holder;;;;;;;;;;;x
c_dreadmaul_post;Dreadmaul Post;Dreadmaul Post;Dreadmaul Post;;Dreadmaul Post;;;;;;;;;x
c_dreadmaul_post_adj;Dreadmaul Postian;;Dreadmaul Poster;;;;;;;;;;;x
c_dreadmaul_rock;Dreadmaul Rock;Dreadmaul Rock;Dreadmaul Rock;;Dreadmaul Rock;;;;;;;;;x
c_dreadmaul_rock_adj;Dreadmaul Rockian;;Dreadmaul Rocker;;;;;;;;;;;x
c_drisburg;Drisburg;Drisburg;Drisburg;;Drisburg;;;;;;;;;x
c_drisburg_adj;Drisburgian;;drisburger;;;;;;;;;;;x
c_drywhisker_gorge;Drywhisker Gorge;Drywhisker Gorge;Drywhisker Gorge;;Drywhisker Gorge;;;;;;;;;x
c_drywhisker_gorge_adj;Drywhisker Gorgean;;Drywhisker Gorger;;;;;;;;;;;x
c_dun_algaz;Dun Algaz;Dun Algaz;Dun Algaz;;Dun Algaz;;;;;;;;;x
c_dun_algaz_adj;Dun Algazian;;Dun Algazer;;;;;;;;;;;x
c_dun_garok;Dun Garok;Dun Garok;Dun Garok;;Dun Garok;;;;;;;;;x
c_dun_garok_adj;Dun Garokian;;Dun Garoker;;;;;;;;;;;x
c_dun_modr;Dun Modr;Dun Modr;Dun Modr;;Dun Modr;;;;;;;;;x
c_dun_modr_adj;Dun Modrian;;Dun Modrer;;;;;;;;;;;x
c_new_tinkertown;New Tinkertown;New Tinkertown;New Tinkertown;;New Tinkertown;;;;;;;;;x
c_new_tinkertown_adj;New Tinkertown;New Tinkertown;New Tinkertown;;New Tinkertown;;;;;;;;;x
c_south_gate_outpost;South Gate Outpost;South Gate Outpost;South Gate Outpost;;South Gate Outpost;;;;;;;;;x
c_south_gate_outpost_adj;South Gate Outpost;South Gate Outpost;South Gate Outpost;;South Gate Outpost;;;;;;;;;x
c_the_toxic_airfield;The Toxic Airfield;The Toxic Airfield;The Toxic Airfield;;The Toxic Airfield;;;;;;;;;x
c_the_toxic_airfield_adj;The Toxic Airfield;The Toxic Airfield;The Toxic Airfield;;The Toxic Airfield;;;;;;;;;x
c_alpine_valley;Alpine Valley;Alpine Valley;Alpine Valley;;Alpine Valley;;;;;;;;;x
c_alpine_valley_adj;Alpine Valley;Alpine Valley;Alpine Valley;;Alpine Valley;;;;;;;;;x
c_durnholde;Durnholde;Durnholde;Durnholde;;Durnholde;;;;;;;;;x
c_durnholde_adj;Durnholdean;;durnholder;;;;;;;;;;;x
c_duskhaven;Duskhaven;Duskhaven;Duskhaven;;Duskhaven;;;;;;;;;x
c_duskhaven_adj;Duskhavenian;;duskhavener;;;;;;;;;;;x
c_duskwither_spire;Duskwither Spire;Duskwither Spire;Duskwither Spire;;Duskwither Spire;;;;;;;;;x
c_duskwither_spire_adj;Duskwither Spirean;;Duskwither Spirer;;;;;;;;;;;x
c_dust_plains;Dust Plains;Dust Plains;Dust Plains;;Dust Plains;;;;;;;;;x
c_dust_plains_adj;Dust Plainsian;;Dust Plainser;;;;;;;;;;;x
c_camp_kosh;Camp Kosh;Camp Kosh;Camp Kosh;;Camp Kosh;;;;;;;;;x
c_camp_kosh_adj;Camp Kosh;Camp Kosh;Camp Kosh;;Camp Kosh;;;;;;;;;x
c_dustfire_valley;Dustfire Valley;Dustfire Valley;Dustfire Valley;;Dustfire Valley;;;;;;;;;x
c_dustfire_valley_adj;Dustfire Valleian;;Dustfire Valleer;;;;;;;;;;;x
c_dustwind_gulch;Dustwind Gulch;Dustwind Gulch;Dustwind Gulch;;Dustwind Gulch;;;;;;;;;x
c_dustwind_gulch_adj;Dustwind Gulchian;;Dustwind Gulcher;;;;;;;;;;;x
c_east_sanctum;East Sanctum;East Sanctum;East Sanctum;;East Sanctum;;;;;;;;;x
c_east_sanctum_adj;East Sanctumian;;East Sanctumer;;;;;;;;;;;x
c_eastern_arathi_coast;Sunrise Shore;Sunrise Shore;Sunrise Shore;;Sunrise Shore;;;;;;;;;x
c_eastern_arathi_coast_adj;Sunrise Shore;Sunrise Shore;Sunrise Shore;;Sunrise Shore;;;;;;;;;x
c_eastern_plaguelands;Eastern Plaguelands;Eastern Plaguelands;Eastern Plaguelands;;Eastern Plaguelands;;;;;;;;;x
c_eastern_plaguelands_adj;Eastern Plaguelandsian;;Eastern Plaguelandser;;;;;;;;;;;x
c_eastern_strand;Eastern Strand;Eastern Strand;Eastern Strand;;Eastern Strand;;;;;;;;;x
c_eastern_strand_adj;Eastern Strandian;;Eastern Strander;;;;;;;;;;;x
c_eastvale;Eastvale;Eastvale;Eastvale;;Eastvale;;;;;;;;;x
c_eastvale_adj;Eastvalean;;eastvaler;;;;;;;;;;;x
c_eastwall_tower;Eastwall Tower;Eastwall Tower;Eastwall Tower;;Eastwall Tower;;;;;;;;;x
c_eastwall_tower_adj;Eastwall Towerian;;Eastwall Towerer;;;;;;;;;;;x
c_echo_ridge;Echo Ridge;Echo Ridge;Echo Ridge;;Echo Ridge;;;;;;;;;x
c_echo_ridge_adj;Echo Ridgean;;Echo Ridger;;;;;;;;;;;x
c_elwynn_borderlands;Elwynn Borderlands;Elwynn Borderlands;Elwynn Borderlands;;Elwynn Borderlands;;;;;;;;;x
c_elwynn_borderlands_adj;Elwynn Borderlandsian;;Elwynn Borderlandser;;;;;;;;;;;x
c_elwynn_great_sea_coast;Deeprun Coast;Deeprun Coast;Deeprun Coast;;Deeprun Coast;;;;;;;;;x
c_elwynn_great_sea_coast_adj;Deeprun Coast;Deeprun Coast;Deeprun Coast;;Deeprun Coast;;;;;;;;;x
c_elwynn_westcoast;Elwynn Coast;Elwynn Coast;Elwynn Coast;;Elwynn Coast;;;;;;;;;x
c_elwynn_westcoast_adj;Elwynn Coast;Elwynn Coast;Elwynn Coast;;Elwynn Coast;;;;;;;;;x
c_emberstone;Emberstone;Emberstone;Emberstone;;Emberstone;;;;;;;;;x
c_emberstone_adj;Emberstonean;;emberstoner;;;;;;;;;;;x
c_fairbreeze;Fairbreeze;Fairbreeze;Fairbreeze;;Fairbreeze;;;;;;;;;x
c_fairbreeze_adj;Fairbreezean;;fairbreezer;;;;;;;;;;;x
c_faldirs_cove;Faldir's Cove;Faldir's Cove;Faldir's Cove;;Faldir's Cove;;;;;;;;;x
c_faldirs_cove_adj;Faldirs Covean;;Faldir's Cover;;;;;;;;;;;x
c_fallow_sanctuary;Fallow Sanctuary;Fallow Sanctuary;Fallow Sanctuary;;Fallow Sanctuary;;;;;;;;;x
c_fallow_sanctuary_adj;Fallow Sanctuarian;;Fallow Sanctuarer;;;;;;;;;;;x
c_faols_rest;Faol's Rest;Faol's Rest;Faol's Rest;;Faol's Rest;;;;;;;;;x
c_faols_rest_adj;Faols Restian;;Faol's Rester;;;;;;;;;;;x
c_fargodeep;Fargodeep;Fargodeep;Fargodeep;;Fargodeep;;;;;;;;;x
c_fargodeep_adj;Fargodeepian;;fargodeeper;;;;;;;;;;;x
c_farstrider_enclave;Farstrider Enclave;Farstrider Enclave;Farstrider Enclave;;Farstrider Enclave;;;;;;;;;x
c_farstrider_enclave_adj;Farstrider Enclavean;;Farstrider Enclaver;;;;;;;;;;;x
c_farstrider_lodge;Farstrider Lodge;Farstrider Lodge;Farstrider Lodge;;Farstrider Lodge;;;;;;;;;x
c_farstrider_lodge_adj;Farstrider Lodgean;;Farstrider Lodger;;;;;;;;;;;x
c_farstrider_retreat;Farstrider Retreat;Farstrider Retreat;Farstrider Retreat;;Farstrider Retreat;;;;;;;;;x
c_farstrider_retreat_adj;Farstrider Retreatian;;Farstrider Retreater;;;;;;;;;;;x
c_felstone_field;Felstone Field;Felstone Field;Felstone Field;;Felstone Field;;;;;;;;;x
c_felstone_field_adj;Felstone Fieldian;;Felstone Fielder;;;;;;;;;;;x
c_fenris_isle;Fenris Isle;Fenris Isle;Fenris Isle;;Fenris Isle;;;;;;;;;x
c_fenris_isle_adj;Fenris Islean;;Fenris Isler;;;;;;;;;;;x
c_firewatch_ridge;Firewatch Ridge;Firewatch Ridge;Firewatch Ridge;;Firewatch Ridge;;;;;;;;;x
c_firewatch_ridge_adj;Firewatch Ridgean;;Firewatch Ridger;;;;;;;;;;;x
c_flamecrest;Flamecrest;Flamecrest;Flamecrest;;Flamecrest;;;;;;;;;x
c_flamecrest_adj;Flamecrestian;;flamecrester;;;;;;;;;;;x
c_frostmane_hold;Frostmane Hold;Frostmane Hold;Frostmane Hold;;Frostmane Hold;;;;;;;;;x
c_frostmane_hold_adj;Frostmane Holdian;;Frostmane Holder;;;;;;;;;;;x
c_gahrrons_withering;Gahrron's Withering;Gahrron's Withering;Gahrron's Withering;;Gahrron's Withering;;;;;;;;;x
c_gahrrons_withering_adj;Gahrrons Witheringian;;Gahrron's Witheringer;;;;;;;;;;;x
c_garrens_haunt;Garren's Haunt;Garren's Haunt;Garren's Haunt;;Garren's Haunt;;;;;;;;;x
c_garrens_haunt_adj;Garren's Haunt;Garren's Haunt;Garren's Haunt;;Garren's Haunt;;;;;;;;;x
c_gilneas;Gilneas;Gilneas;Gilneas;;Gilneas;;;;;;;;;x
c_gilneas_adj;Gilneasian;;gilneaser;;;;;;;;;;;x
c_gilneas_borders;Gilneas Borders;Gilneas Borders;Gilneas Borders;;Gilneas Borders;;;;;;;;;x
c_gilneas_borders_adj;Gilneas Bordersian;;Gilneas Borderser;;;;;;;;;;;x
c_gilneas_gates;Gilneas Gates;Gilneas Gates;Gilneas Gates;;Gilneas Gates;;;;;;;;;x
c_gilneas_gates_adj;Gilneas Gatesian;;Gilneas Gateser;;;;;;;;;;;x
