#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
k_thandol;Thandol;;;;;;;;;;;;;x
k_thandol_adj;Thandoler;;;;;;;;;;;;;x
k_grim_batol;Grim Batol;;;;;;;;;;;;;x
k_grim_batol_adj;Grim Batoler;;;;;;;;;;;;;x
k_gnomeregan;Gnomeregan;;;;;;;;;;;;;x
k_gnomeregan_adj;Gnomereganer;;;;;;;;;;;;;x
k_ironforge;Ironforge;;;;;;;;;;;;;x
k_ironforge_adj;Ironforgeer;;;;;;;;;;;;;x
k_loch_modan;Loch Modan;;;;;;;;;;;;;x
k_loch_modan_adj;Loch Modaner;;;;;;;;;;;;;x
k_blackrock;Blackrock;;;;;;;;;;;;;x
k_blackrock_adj;Blackrocker;;;;;;;;;;;;;x
k_uldaman;Uldaman;;;;;;;;;;;;;x
k_uldaman_adj;Uldamaner;;;;;;;;;;;;;x
k_alliance_resistance;Alliance Resistance;;;;;;;;;;;;;x
k_alliance_resistance_adj;Alliance Resistanceer;;;;;;;;;;;;;x
k_illidari;Illidari;;;;;;;;;;;;;x
k_illidari_adj;Illidarier;;;;;;;;;;;;;x
k_syndicate;Syndicate;;;;;;;;;;;;;x
k_syndicate_adj;Syndicateer;;;;;;;;;;;;;x
k_northgate_rebellion;Northgate Rebellion;;;;;;;;;;;;;x
k_northgate_rebellion_adj;Northgate Rebellioner;;;;;;;;;;;;;x
k_blackrock_clan;Blackrock Clan;;;;;;;;;;;;;x
k_blackrock_clan_adj;Blackrock Claner;;;;;;;;;;;;;x
k_frostwolf_clan;Frostwolf Clan;;;;;;;;;;;;;x
k_frostwolf_clan_adj;Frostwolf Claner;;;;;;;;;;;;;x
k_warsong_clan;Warsong Clan;;;;;;;;;;;;;x
k_warsong_clan_adj;Warsong Claner;;;;;;;;;;;;;x
k_shattered_hand_clan;Shattered Hand Clan;;;;;;;;;;;;;x
k_shattered_hand_clan_adj;Shattered Hand Claner;;;;;;;;;;;;;x
k_steamwheedle_cartel;Steamwheedle Cartel;;;;;;;;;;;;;x
k_steamwheedle_cartel_adj;Steamwheedle Carteler;;;;;;;;;;;;;x
k_black_tooth_grin_clan;Black Tooth Grin Clan;;;;;;;;;;;;;x
k_black_tooth_grin_clan_adj;Black Tooth Grin Claner;;;;;;;;;;;;;x
k_dragonmaw_clan;Dragonmaw Clan;;;;;;;;;;;;;x
k_dragonmaw_clan_adj;Dragonmaw Claner;;;;;;;;;;;;;x
k_twilights_hammer_clan;Twilights Hammer Clan;;;;;;;;;;;;;x
k_twilights_hammer_clan_adj;Twilights Hammer Claner;;;;;;;;;;;;;x
k_bleeding_hollow_clan;Bleeding Hollow Clan;;;;;;;;;;;;;x
k_bleeding_hollow_clan_adj;Bleeding Hollow Claner;;;;;;;;;;;;;x


k_thaurissan;Thaurissan;;;;;;;;;;;;;x
k_thaurissan_adj;Thaurissaner;;;;;;;;;;;;;x
k_stormwind;Stormwind;;;;;;;;;;;;;x
k_stormwind_adj;Stormwinder;;;;;;;;;;;;;x
k_redridge_range;Redridge Range;;;;;;;;;;;;;x
k_redridge_range_adj;Redridge Rangeer;;;;;;;;;;;;;x
k_westfall;Westfall;;;;;;;;;;;;;x
k_westfall_adj;Westfaller;;;;;;;;;;;;;x
k_duskwood;Duskwood;;;;;;;;;;;;;x
k_duskwood_adj;Duskwooder;;;;;;;;;;;;;x
k_zul_gurub;Zul Gurub;;;;;;;;;;;;;x
k_zul_gurub_adj;Zul Guruber;;;;;;;;;;;;;x
k_atal_hakkar;Atal Hakkar;;;;;;;;;;;;;x
k_atal_hakkar_adj;Atal Hakkarer;;;;;;;;;;;;;x
k_black_morass;Black Morass;;;;;;;;;;;;;x
k_black_morass_adj;Black Morasser;;;;;;;;;;;;;x
