#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
bloodscalp;Bloodscalp;;;;;;;;;;;;;x
darkspear;Darkspear;;;;;;;;;;;;;x
gurubashi;Gurubashi;;;;;;;;;;;;;x
shatterspear;Shatterspear;;;;;;;;;;;;;x
skullsplitter;Skullsplitter;;;;;;;;;;;;;x
drakkari;Drakkari;;;;;;;;;;;;;x
frostmane;Frostmane;;;;;;;;;;;;;x
sandfury;Sandfury;;;;;;;;;;;;;x
boulderfist;Boulderfist;;;;;;;;;;;;;x
crushridge;Crushridge;;;;;;;;;;;;;x
deadwind;Deadwind;;;;;;;;;;;;;x
dreadmaul;Dreadmaul;;;;;;;;;;;;;x
dunemaul;Dunemaul;;;;;;;;;;;;;x
dustbelcher;Dustbelcher;;;;;;;;;;;;;x
gordok;Gordok;;;;;;;;;;;;;x
gordunni;Gordunni;;;;;;;;;;;;;x
mo'grosh;Mo'grosh;;;;;;;;;;;;;x
mosh'ogg;Mosh'ogg;;;;;;;;;;;;;x
spirestone;Spirestone;;;;;;;;;;;;;x
splinterfist;Splinterfist;;;;;;;;;;;;;x
stonemaul;Stonemaul;;;;;;;;;;;;;x
urok;Urok;;;;;;;;;;;;;x
bladespire;Bladespire;;;;;;;;;;;;;x
bloodmaul;Bloodmaul;;;;;;;;;;;;;x
warmaul;Warmaul;;;;;;;;;;;;;x
gnoll;Gnoll;;;;;;;;;;;;;x
murloc;Murloc;;;;;;;;;;;;;x
naga;Naga;;;;;;;;;;;;;x
kobold;Kobold;;;;;;;;;;;;;x
trogg;Trogg;;;;;;;;;;;;;x
angorosh;Angorosh;;;;;;;;;;;;;x
firegut;Firegut;;;;;;;;;;;;;x
ogrila;Ogri'la;;;;;;;;;;;;;x
stonegullet;Stonegullet;;;;;;;;;;;;;x
tonma;Tonma;;;;;;;;;;;;;x
torchbelcher;Torchbelcher;;;;;;;;;;;;;x
ogre;Ogre;;;;;;;;;;;;;x
zandalari;Zandalari;;;;;;;;;;;;;x
shadowtooth;Shadowtooth;;;;;;;;;;;;;x
winterfang;Winterfang;;;;;;;;;;;;;x
winterax;Winterax;;;;;;;;;;;;;x
shadowglen;Shadowglen;;;;;;;;;;;;;x
smolderthorn;Smolderthorn;;;;;;;;;;;;;x
hakkari;Hakkari;;;;;;;;;;;;;x
razorbranch;Razorbranch;;;;;;;;;;;;;x
troll;Troll;;;;;;;;;;;;;x
undead;Undead;;;;;;;;;;;;;x
wretched;Wretched;;;;;;;;;;;;;x
elf;Elf;;;;;;;;;;;;;x
fel_orc;Fel Orc;;;;;;;;;;;;;x
mag_har;Mag'Har;;;;;;;;;;;;;x
mok_nathal;Mok'Nathal;;;;;;;;;;;;;x
orcish;Orcish;;;;;;;;;;;;;x
human;Human;;;;;;;;;;;;;x
infinite_dragonflight;Infinite Dragonflight;;;;;;;;;;;;;x
nightmare_dragonflight;Nightmare Dragonflight;;;;;;;;;;;;;x
dragon;Dragon;;;;;;;;;;;;;x
nraqi;N'raqi;;;;;;;;;;;;;x
faceless;Faceless;;;;;;;;;;;;;x
eredar;Man'ari;;;;;;;;;;;;;x
demonic;Demonic;;;;;;;;;;;;;x
shivarra;Shivarra;;;;;;;;;;;;;x
mo_arg;Mo'arg;;;;;;;;;;;;;x
ered_ruin;Ered'ruin;;;;;;;;;;;;;x
annihilan;Annihilan;;;;;;;;;;;;;x
sayaad;Sayaad;;;;;;;;;;;;;x
nathrezim;Nathrezim;;;;;;;;;;;;;x
draenei;Draenei;;;;;;;;;;;;;x
broken;Broken;;;;;;;;;;;;;x
lost_one;Lost One;;;;;;;;;;;;;x
black_tooth_grin;Black Tooth Grin;;;;;;;;;;;;;x
lightnings_blade;Lightning's Blade;;;;;;;;;;;;;x
bladewind;Bladewind;;;;;;;;;;;;;x
redwalker;Redwalker;;;;;;;;;;;;;x
whiteclaw;Whiteclaw;;;;;;;;;;;;;x
dark_scar;Dark Scar;;;;;;;;;;;;;x
rageroar;Rageroar;;;;;;;;;;;;;x
flowerpicker;Flowerpicker;;;;;;;;;;;;;x
highmaul;Highmaul;;;;;;;;;;;;;x
void;Void;;;;;;;;;;;;;x
voidwalker;Voidwalker;;;;;;;;;;;;;x
elemental;Elemental;;;;;;;;;;;;;x
air_elemental;Air Elemental;;;;;;;;;;;;;x
earth_elemental;Earth Elemental;;;;;;;;;;;;;x
fire_elemental;Fire Elemental;;;;;;;;;;;;;x
water_elemental;Water Elemental;;;;;;;;;;;;;x
antaen;Antaen;;;;;;;;;;;;;x
aranasi;Aranasi;;;;;;;;;;;;;x
inquisitor;Inquisitor;;;;;;;;;;;;;x
observer;Observer;;;;;;;;;;;;;x
vrykul;Vrykul;;;;;;;;;;;;;x
drust;Drust;;;;;;;;;;;;;x
tirisfalen;Tirisfalen;;;;;;;;;;;;;x
hillsbradan;Hillsbradan;;;;;;;;;;;;;x
silverpiner;Silverpiner;;;;;;;;;;;;;x
sorrowstep;Sorrowstep;;;;;;;;;;;;;x
kurenai;Kurenai;;;;;;;;;;;;;x
murkblood;Murkblood;;;;;;;;;;;;;x
dreghood;Dreghood;;;;;;;;;;;;;x
greyheart;Greyheart;;;;;;;;;;;;;x
wrekt;Wrekt;;;;;;;;;;;;;x
ashtongue;Ashtongue;;;;;;;;;;;;;x
